"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Southeastern Louisiana",39.5089285714286,357,19.6542311191993,251,25.4545454545455,296,39.7321428571429,136
2026,"Southern",47.7443609022556,242,15.6030581994071,99,27.710843373494,256,39.8496240601504,134
2026,"Southern Illinois",57.5129533678756,47,15.4863687691563,96,29.7029702970297,206,35.2331606217617,201
2026,"Southern Indiana",38.3084577114428,362,16.0371386368432,119,24.2857142857143,319,33.3333333333333,224
2026,"Southern Miss",48.6111111111111,225,16.1548969531389,121,36.1904761904762,84,38.8888888888889,150
2026,"Southern Utah",43.3712121212121,324,19.8585081295768,266,28.2352941176471,241,22.3484848484848,343
2026,"St. Bonaventure",54.9586776859504,90,18.1663355095089,192,44.6153846153846,9,28.9256198347107,291
2026,"St. John's",56.0386473429952,69,14.9261257626948,78,35.8974358974359,93,46.3768115942029,60
2026,"St. Thomas",57.1691176470588,54,14.6142273801848,65,12.5827814569536,365,31.9852941176471,248
2026,"Stanford",51.2626262626263,162,14.8132011763424,72,30.4347826086957,191,36.3636363636364,184
2026,"Stephen F. Austin",57.5842696629214,45,15.3422030444684,88,30.4761904761905,189,38.2022471910112,159
2026,"Stetson",41.8079096045198,340,20.7597173144876,298,23.6220472440945,327,37.8531073446328,166
2026,"Stonehill",47.5862068965517,245,23.278370514064,341,21.7877094972067,345,18.2758620689655,358
2026,"Stony Brook",54.9107142857143,92,14.9504765464399,79,23.8805970149254,323,35.7142857142857,192
2026,"Syracuse",58.4239130434783,33,12.6837002256235,26,31.9148936170213,160,28.2608695652174,299
2026,"TCU",50.6072874493927,176,17.0360712733594,150,35.4609929078014,98,37.6518218623482,171
2026,"Tarleton St.",49.288256227758,209,21.0179703646618,306,37.8048780487805,59,45.9074733096085,64
2026,"Temple",52.34375,143,9.42694120565616,1,36.283185840708,82,32.8125,235
2026,"Tennessee",57.824427480916,42,19.6931733263001,253,52.6315789473684,1,30.5343511450382,270
2026,"Tennessee Martin",60,17,24.1022718019705,348,27.2727272727273,265,61.9047619047619,4
2026,"Tennessee St.",44.0740740740741,317,17.1143332541003,152,32.967032967033,142,40,133
2026,"Tennessee Tech",50.6369426751592,174,24.4413826154676,351,26.7326732673267,275,35.6687898089172,195
2026,"Texas",49.003984063745,218,14.3001191676597,59,43.125,16,45.4183266932271,67
2026,"Texas A&M",51.593625498008,155,16.3551401869159,128,31.7880794701987,162,42.6294820717131,93
2026,"Texas A&M Corpus Chris",39.5491803278689,356,17.3913043478261,166,25.8426966292135,292,35.2459016393443,200
2026,"Texas Southern",46.9162995594714,265,20.7931583801459,300,24.5161290322581,315,40.5286343612335,122
2026,"Texas St.",48.2300884955752,235,19.7442225712363,261,31.1111111111111,177,34.5132743362832,208
2026,"Texas Tech",55.0561797752809,86,14.0894681225784,54,40.251572327044,31,31.4606741573034,255
2026,"The Citadel",50,186,13.0894641500614,39,22.5225225225225,336,39.4444444444444,138
2026,"Toledo",56.0085836909871,71,19.4366957617205,241,33.8345864661654,128,33.0472103004292,234
2026,"Towson",40.6060606060606,349,18.9885936572823,226,32.4561403508772,148,30.3030303030303,273
2026,"Troy",53.7117903930131,110,18.212478920742,194,23.6220472440945,327,38.4279475982533,154
2026,"Tulane",52.020202020202,148,13.0037768322417,37,17.3913043478261,362,52.5252525252525,24
2026,"Tulsa",54,103,16.4020854080019,130,36.7924528301887,73,50.8571428571429,35
2026,"UAB",49.0875912408759,217,14.4207659029002,62,34.1463414634146,123,37.956204379562,163
2026,"UC Davis",51.4705882352941,156,22.2973373658305,327,35,105,35.2941176470588,198
2026,"UC Irvine",42.7966101694915,330,15.4103852596315,90,26.5060240963855,278,51.6949152542373,27
2026,"UC Riverside",57.4829931972789,48,25.5258804065233,359,20.2380952380952,350,41.4965986394558,105
2026,"UC San Diego",57.4404761904762,49,19.4878498009625,242,25,302,32.1428571428571,244
2026,"UC Santa Barbara",55.3763440860215,79,11.9146908137734,16,30.7692307692308,185,32.7956989247312,236
2026,"UCF",58.9700996677741,27,19.2548899962711,237,38.125,54,40.531561461794,121
2026,"UCLA",52.7659574468085,133,16.9037892660938,147,36.71875,74,29.7872340425532,279
2026,"UMBC",54.6296296296296,97,23.8582539032805,346,30.5263157894737,188,40.7407407407407,114
2026,"UMass Lowell",43.5267857142857,323,21.4700025971777,314,26.8456375838926,272,40.625,118
2026,"UNC Asheville",53.0487804878049,123,23.0182031708749,337,30.8510638297872,183,37.1951219512195,175
2026,"UNC Greensboro",47.1111111111111,259,18.8905919880691,220,22.0125786163522,341,49.7777777777778,39
2026,"UNC Wilmington",43.609022556391,322,12.743628185907,28,41.6666666666667,23,34.5864661654135,207
2026,"UNLV",56.6115702479339,61,17.4948365933665,172,35.8208955223881,95,52.4793388429752,25
2026,"USC",54.9751243781095,88,12.8259940145361,32,41.2280701754386,25,53.2338308457711,19
2026,"USC Upstate",49.685534591195,201,23.1455832563866,338,30,201,40.251572327044,129
2026,"UT Arlington",44.2477876106195,314,27.0751692198076,362,40,33,36.283185840708,186
2026,"UT Rio Grande Valley",57.3684210526316,51,17.6580951329875,178,22.1153846153846,337,20,354
2026,"UTEP",41.6666666666667,342,18.3066361556064,200,22.972972972973,332,28.7037037037037,293
2026,"UTSA",45.4301075268817,290,14.4135487358117,61,30.8943089430894,181,33.8709677419355,221
2026,"Utah",53.2818532818533,118,15.0880134115675,82,35.031847133758,104,38.6100386100386,151
2026,"Utah St.",51.4705882352941,156,19.0321457583846,228,38.0952380952381,55,53.5294117647059,16
2026,"Utah Tech",47.7027027027027,243,17.735294964443,183,29.2887029288703,218,32.4324324324324,239
2026,"Utah Valley",55.7142857142857,74,21.2838997596979,310,22.0338983050847,340,49.5238095238095,40
2026,"VCU",53.9094650205761,104,19.7061071944279,254,36.1842105263158,85,46.0905349794239,62
2026,"VMI",47.5409836065574,246,19.063829787234,232,25.4237288135593,298,28.9617486338798,290
2026,"Valparaiso",41.991341991342,336,14.7479030325376,69,30.4093567251462,192,44.5887445887446,76
2026,"Vanderbilt",62.3188405797101,11,9.78820352712851,2,35.9712230215827,90,30.0724637681159,277
2026,"Vermont",56.640625,59,15.2053549293447,84,24.2857142857143,319,26.5625,318
2026,"Villanova",54.5801526717557,98,16.5738225680217,135,47.0588235294118,3,30.1526717557252,276
2026,"Virginia",59.0725806451613,24,14.8367952522255,73,48.2758620689655,2,42.741935483871,92
2026,"Virginia Tech",54.1666666666667,100,10.0837602667317,4,35.1515151515151,101,33.6805555555556,223
2026,"Wagner",49.1489361702128,214,21.7450394128839,317,31.3333333333333,171,24.6808510638298,331
2026,"Wake Forest",50.3484320557491,181,15.7536134850931,104,37.5,63,34.4947735191638,209
2026,"Washington",53,126,15.1412734892524,83,39.2857142857143,38,34.4,213
2026,"Washington St.",51.0964912280702,165,15.7812643361776,106,28.5714285714286,231,36.4035087719298,183
2026,"Weber St.",44.0298507462687,318,17.520431600876,173,34.0740740740741,125,39.8009950248756,135
2026,"West Georgia",47.1074380165289,260,18.3107440983754,201,30.4635761589404,190,27.6859504132231,308
2026,"West Virginia",51.3059701492537,159,14.8648136210231,75,27.810650887574,254,48.134328358209,51
2026,"Western Carolina",44.300518134715,313,23.5268489271321,343,28.3464566929134,236,18.6528497409326,357
2026,"Western Illinois",46.4622641509434,271,19.6155355041193,249,30.3030303030303,198,36.3207547169811,185
2026,"Western Kentucky",49.7448979591837,200,10.0772221917958,3,31.3559322033898,169,48.469387755102,48
2026,"Western Michigan",50.6072874493927,176,19.9551010226989,268,32.3741007194245,149,35.2226720647773,202
2026,"Wichita St.",56.3451776649746,64,12.3912784463243,21,43.3628318584071,15,38.0710659898477,160
2026,"William & Mary",48.8700564971751,221,20.4865556978233,285,27.027027027027,269,43.5028248587571,85
2026,"Winthrop",49.8031496062992,197,11.6211504938989,14,27.710843373494,256,47.244094488189,54
2026,"Wisconsin",58.1712062256809,36,13.2426628489621,42,41.0071942446043,27,34.2412451361868,215
2026,"Wofford",49.3362831858407,206,19.2205018686599,236,27.9411764705882,245,37.6106194690265,172
2026,"Wright St.",53.6796536796537,112,17.7116542685087,182,27.2058823529412,267,34.1991341991342,216
2026,"Wyoming",53,126,16.0147162257209,117,33.6,133,38.5,152
2026,"Xavier",44.7136563876652,308,16.9041945780695,148,26.25,283,42.2907488986784,97
2026,"Yale",62.3595505617978,10,15.645371577575,100,39.5348837209302,35,39.3258426966292,141
2026,"Youngstown St.",54.9707602339181,89,16.3520500180353,126,26,288,33.3333333333333,224
